,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
1738,Oloron-Sainte-Marie,FR,43.1944,-0.6107,42.78,91,90,2.44,overcast clouds
1739,Amurzet,RU,47.6967,131.0981,23.02,89,100,11.95,light snow
1740,Siniscola,IT,40.5719,9.6922,58.55,86,100,4.5,light rain
1741,Acari,PE,-15.4311,-74.6158,67.84,77,100,2.55,overcast clouds
1742,Maroantsetra,MG,-15.4333,49.7333,82.87,64,9,5.48,clear sky
1743,Mayong,ID,-8.2443,114.9625,85.46,92,100,3.53,heavy intensity rain
1744,Santiago,CL,-33.4569,-70.6483,63.86,62,0,11.5,clear sky
1745,Lethem,GY,3.3803,-59.7968,76.98,81,100,7.18,overcast clouds
1746,Labrea,BR,-7.2586,-64.7981,72.39,98,99,1.19,overcast clouds
1747,Piet Retief,ZA,-27.0071,30.8132,60.31,76,100,6.71,light rain
1748,Barpeta,IN,26.3167,91.0,78.89,42,0,6.55,clear sky
1749,Slave Lake,CA,55.2834,-114.769,8.58,78,90,10.36,light snow
1750,Edmond,US,35.6528,-97.4781,59.29,46,95,4.0,overcast clouds
1751,Fukuma,JP,33.7667,130.4667,57.29,58,98,16.78,overcast clouds
1752,Ferme-Neuve,CA,46.7001,-75.4493,11.98,79,4,1.97,clear sky
1753,Anloga,GH,5.7947,0.8973,80.82,74,20,3.91,few clouds
1754,Salta,AR,-24.7859,-65.4117,63.19,93,75,2.3,broken clouds
1755,Sesheke,ZM,-17.4759,24.2968,89.17,29,98,4.45,overcast clouds
1756,Bela Vista,BR,-22.1089,-56.5211,72.3,85,100,3.31,overcast clouds
1757,Ucar,AZ,40.519,47.6542,62.56,32,47,14.29,scattered clouds
1758,Boundiali,CI,9.5217,-6.4869,74.71,33,5,0.36,clear sky
1759,Kamskoye Ustye,RU,55.2016,49.268,12.2,83,6,14.14,clear sky
1760,Pastos Bons,BR,-6.6017,-44.0767,71.96,89,87,1.05,overcast clouds
1761,Bahia Blanca,AR,-38.7196,-62.2724,72.34,24,4,16.44,clear sky
1762,Minas De Barroteran,MX,27.6333,-101.2833,57.13,70,42,1.21,scattered clouds
1763,Baraya,CO,3.1533,-75.0531,68.5,97,100,1.57,overcast clouds
1764,Tongzi,CN,28.7829,105.0877,59.88,51,6,4.25,clear sky
1765,Juba,SS,4.8517,31.5825,91.63,26,40,5.46,scattered clouds
1766,Ust-Koksa,RU,50.2696,85.6108,32.61,87,100,4.05,overcast clouds
1767,Ubata,BR,-14.2139,-39.5228,71.78,100,100,1.1,overcast clouds
1768,Kapit,MY,2.0167,112.9333,82.92,94,95,1.48,overcast clouds
1769,Bellevue,US,47.6104,-122.2007,44.47,91,1,1.01,clear sky
1770,Gerash,IR,27.6652,54.1371,71.74,19,8,5.88,clear sky
1771,Poway,US,32.9628,-117.0359,59.43,87,1,1.99,clear sky
1772,Carnot,CF,4.9409,15.8665,85.23,38,1,2.53,clear sky
1773,Soe,ID,-9.8607,124.284,77.14,71,86,5.19,overcast clouds
1774,Genhe,CN,50.7833,121.5167,5.77,90,55,3.22,broken clouds
1775,Elat,IL,29.5581,34.9482,62.44,45,18,9.22,haze
1776,Viadana,IT,44.9333,10.5333,44.19,69,2,1.23,clear sky
1777,Aalen,DE,48.8378,10.0933,34.38,92,2,3.38,clear sky
1778,Codajas,BR,-3.8367,-62.0569,72.52,91,86,1.19,overcast clouds
1779,Arapongas,BR,-23.4194,-51.4244,66.87,59,91,8.23,overcast clouds
1780,Zary,PL,51.6421,15.1373,41.99,95,100,3.0,overcast clouds
1781,Loukhi,RU,66.0764,33.0381,21.04,96,100,4.18,light snow
1782,Prince George,CA,53.9166,-122.753,30.61,79,20,11.5,few clouds
1783,Ramos Arizpe,MX,25.55,-100.9667,55.83,64,51,7.43,broken clouds
1784,Bichura,RU,50.5881,107.6022,18.36,85,3,0.38,clear sky
1785,Novaya Tavolzhanka,RU,50.3512,36.8298,27.07,62,6,2.75,clear sky
1786,Balaipungut,ID,1.05,101.2833,84.61,54,83,4.0,broken clouds
1787,Ajaccio,FR,42.0,8.9167,50.05,87,90,6.91,overcast clouds
1788,Levikha,RU,57.5836,59.9003,16.3,84,95,9.51,overcast clouds
1789,Aleksandrovsk-Sakhalinskiy,RU,50.8975,142.1561,26.92,82,99,6.46,overcast clouds
1790,Paka,MY,4.6374,103.4368,78.73,89,40,0.0,scattered clouds
1791,Meiktila,MM,20.8667,95.8667,83.01,60,21,5.1,few clouds
1792,Marrakesh,MA,31.6315,-8.0083,55.47,76,75,2.3,broken clouds
1793,Natal,BR,-5.795,-35.2094,77.22,88,40,3.44,scattered clouds
1794,Banjar,ID,-8.19,114.9675,87.66,87,100,2.51,heavy intensity rain
1795,Quata,BR,-22.2475,-50.6983,70.52,45,100,9.78,overcast clouds
1796,Sumenep,ID,-7.0167,113.8667,85.1,68,100,5.75,light rain
1797,Xichang,CN,27.8964,102.2634,54.86,66,42,2.53,scattered clouds
1798,Fenoarivo,MG,-18.933,47.4354,84.27,48,40,3.44,scattered clouds
1799,Requena,ES,39.4883,-1.1004,43.14,97,100,5.59,overcast clouds
1800,Phek,IN,25.6667,94.5,65.26,28,0,2.01,clear sky
1801,Port Pirie,AU,-33.1833,138.0167,73.49,68,100,0.98,overcast clouds
1802,Rio Verde De Mato Grosso,BR,-18.9181,-54.8442,75.38,87,100,1.66,overcast clouds
1803,Kerchevskiy,RU,59.946,56.2884,16.77,91,100,7.9,overcast clouds
1804,Ziro,IN,27.6333,93.8333,57.94,74,70,2.75,broken clouds
1805,Magdagachi,RU,53.45,125.8,18.64,57,100,7.94,overcast clouds
1806,Amalapuram,IN,16.5833,82.0167,91.78,62,81,9.13,broken clouds
1807,San Miguel,SV,13.4833,-88.1833,69.85,76,44,3.8,scattered clouds
1808,Seara,PT,41.1818,-7.8003,43.95,84,47,1.59,scattered clouds
1809,Olbia,IT,40.9214,9.4856,59.05,88,40,5.75,scattered clouds
1810,Turan,VN,16.0678,108.2208,75.18,73,75,6.91,broken clouds
1811,Pathein,MM,16.7833,94.7333,87.19,63,52,2.66,broken clouds
1812,Tepalcatepec,MX,19.1833,-102.85,71.13,68,20,1.79,few clouds
1813,Shigony,RU,53.3875,48.6777,17.87,83,11,5.03,few clouds
1814,Dzhebariki-Khaya,RU,62.2167,135.8,-18.83,98,100,2.53,overcast clouds
1815,Togur,RU,58.3631,82.8265,21.96,87,100,12.57,overcast clouds
1816,Kyshtovka,RU,56.555,76.6271,15.82,93,100,12.57,overcast clouds
1817,Post Falls,US,47.718,-116.9516,33.71,94,90,1.01,light snow
1818,Harlingen,US,26.1906,-97.6961,67.89,88,1,4.61,clear sky
1819,Pemba,MZ,-12.974,40.5178,88.5,62,20,16.11,few clouds
1820,Puerto Madryn,AR,-42.7692,-65.0385,66.24,49,0,17.69,clear sky
1821,Pajan,EC,-1.5667,-80.4167,71.2,84,100,2.71,overcast clouds
1822,Sandwick,GB,60.0,-1.25,46.22,76,20,20.71,few clouds
1823,Pindushi,RU,62.9152,34.58,27.27,93,100,11.25,light snow
1824,Sarkand,KZ,45.41,79.9186,46.29,62,40,1.54,scattered clouds
1825,Upington,ZA,-28.4478,21.2561,79.18,29,0,6.91,clear sky
1826,Kallupatti,IN,9.7167,77.8667,82.36,75,100,4.27,moderate rain
1827,Yunyang,CN,33.4474,112.7142,68.79,20,0,5.01,clear sky
1828,Nisia Floresta,BR,-6.0911,-35.2086,77.38,89,49,4.72,scattered clouds
1829,Spearfish,US,44.4908,-103.8594,43.3,33,1,6.91,clear sky
1830,Asekeyevo,RU,53.5742,52.7972,10.9,93,70,3.13,broken clouds
1831,Mbanza-Ngungu,CD,-5.25,14.8667,74.61,86,85,5.01,overcast clouds
1832,La Asuncion,VE,11.0333,-63.8628,78.53,100,83,10.36,broken clouds
1833,Urucara,BR,-2.5364,-57.76,73.72,88,60,2.68,broken clouds
1834,Gloria Do Goita,BR,-8.0017,-35.2928,78.94,84,86,2.84,overcast clouds
1835,Treinta Y Tres,UY,-33.2333,-54.3833,48.56,88,0,5.12,clear sky
1836,Taraz,KZ,42.9,71.3667,57.61,26,14,4.47,few clouds
1837,Datong,CN,40.0936,113.2914,33.78,46,0,6.26,clear sky
1838,Zverinogolovskoye,RU,54.4586,64.8542,15.62,84,6,7.96,clear sky
1839,Sande,DE,53.5049,8.0142,44.19,89,100,7.56,overcast clouds
1840,Arcelia,MX,18.2833,-100.2667,70.05,73,13,3.31,few clouds
1841,Guadalajara,MX,20.6667,-103.3333,62.98,85,40,3.44,scattered clouds
1842,Anahuac,MX,27.2333,-100.15,62.58,83,21,14.85,few clouds
1843,Cacador,BR,-26.7753,-51.015,59.7,99,50,3.04,scattered clouds
1844,Tabou,CI,4.423,-7.3528,80.01,83,100,5.59,overcast clouds
1845,Tuensang,IN,26.2833,94.8333,71.46,38,2,3.8,clear sky
1846,Tyazhinskiy,RU,56.116,88.524,23.54,84,100,15.77,overcast clouds
1847,Tanda,IN,26.55,82.65,78.55,25,0,1.52,clear sky
1848,Noyabrsk,RU,63.1994,75.4507,7.18,94,100,11.61,overcast clouds
1849,Awbari,LY,26.5921,12.7805,75.15,27,7,8.63,clear sky
1850,Agirish,RU,61.9247,63.0231,12.56,86,35,10.56,scattered clouds
1851,Chupa,RU,66.27,33.0549,24.26,96,100,4.32,light snow
1852,Sheridan,US,44.8333,-106.9173,36.01,83,90,3.0,light rain
1853,Bytow,PL,54.1706,17.4919,43.7,88,100,10.74,overcast clouds
1854,Yarumal,CO,6.9632,-75.4174,50.13,97,96,1.45,light rain
1855,Jacqueville,CI,5.2052,-4.4146,80.51,75,66,6.87,broken clouds
1856,Ilanskiy,RU,56.2358,96.065,28.18,83,100,10.8,overcast clouds
1857,Cedar City,US,37.6775,-113.0619,36.39,45,1,5.75,clear sky
1858,Bobo Dioulasso,BF,11.1771,-4.2979,70.25,49,0,8.05,clear sky
1859,Pedernales,DO,18.0384,-71.744,77.61,75,100,3.04,overcast clouds
1860,Severnyy,RU,50.677,36.5532,24.84,63,0,4.47,clear sky
1861,Manado,ID,1.487,124.8455,86.77,74,40,2.3,scattered clouds
1862,Madawaska,US,47.3561,-68.3288,27.09,74,90,10.36,overcast clouds
1863,Antanifotsy,MG,-19.65,47.3167,80.89,45,29,4.79,light rain
1864,Chumikan,RU,54.7183,135.315,29.43,81,100,36.42,light snow
1865,Lazurne,UA,46.084,32.5295,37.85,75,26,8.3,scattered clouds
1866,Krasnoyarskiy,RU,51.965,59.8967,16.83,80,100,5.44,overcast clouds
1867,Baghdad,IQ,33.3406,44.4009,64.31,52,0,4.61,clear sky
1868,Mossendjo,CG,-2.9506,12.7261,71.55,96,100,1.88,light rain
1869,Sangin,AF,32.0728,64.8359,65.86,34,86,9.1,overcast clouds
1870,Ust-Kuyga,RU,70.0167,135.6,-28.95,99,99,6.42,overcast clouds
1871,Steinhagen,DE,52.0,8.4,42.78,91,100,3.47,overcast clouds
1872,Adana,TR,36.985,35.2881,62.62,88,75,4.61,broken clouds
1873,Kosh-Agach,RU,50.0,88.6667,26.24,55,100,1.48,overcast clouds
1874,Tullahoma,US,35.362,-86.2094,34.97,80,1,0.0,clear sky
1875,Mataya,PH,7.4711,124.3719,78.62,90,100,1.41,overcast clouds
1876,Chau Doc,VN,10.7,105.1167,86.76,61,100,9.53,overcast clouds
1877,Bocas Del Toro,PA,9.3333,-82.25,79.07,79,100,7.27,overcast clouds
1878,Dovolnoye,RU,54.4958,79.6671,20.03,92,100,13.65,overcast clouds
1879,Aginskoye,RU,51.1,114.53,6.64,81,97,3.02,overcast clouds
1880,Sinnar,SD,13.5691,33.5672,87.12,22,15,12.44,few clouds
1881,Oranjestad,AW,12.524,-70.027,80.55,78,20,9.22,few clouds
1882,Akureyri,IS,65.6835,-18.0878,30.13,100,90,20.71,snow
1883,Beni,CD,0.5,29.4667,74.86,75,72,2.39,light rain
1884,Casa Nova,BR,-9.4167,-41.1333,80.58,65,74,6.22,broken clouds
1885,Arusha,TZ,-3.3667,36.6833,80.37,50,40,9.22,scattered clouds
1886,Kayseri,TR,38.737,35.4968,50.02,76,75,0.0,broken clouds
1887,Bayir,TR,37.2687,28.2167,55.92,93,97,5.73,light rain
1888,Fengkou,CN,30.0833,113.2667,65.21,29,12,9.22,few clouds
1889,Youkounkoun,GN,12.5333,-13.1333,74.7,53,57,1.54,broken clouds
1890,Angoche,MZ,-16.2325,39.9086,92.68,48,11,11.43,few clouds
1891,Baruun-Urt,MN,46.6806,113.2792,14.07,81,98,3.98,overcast clouds
1892,Gazli,UZ,40.1333,63.45,63.45,26,5,5.46,clear sky
1893,Pasighat,IN,28.0667,95.3333,77.61,45,10,4.09,clear sky
1894,Hilton Head Island,US,32.2163,-80.7526,48.97,62,1,8.05,clear sky
1895,Yerofey Pavlovich,RU,53.9667,121.9667,4.75,91,70,3.33,broken clouds
1896,Luino,IT,46.0019,8.7451,46.96,95,20,1.14,fog
1897,Mumford,GH,5.2618,-0.759,82.35,76,26,4.81,scattered clouds
1898,Lisala,CD,2.15,21.5167,86.86,43,5,1.83,clear sky
1899,Goundi,TD,9.3627,17.366,87.91,18,5,5.86,clear sky
1900,Lufilufi,WS,-13.8745,-171.5986,78.58,74,16,8.41,light rain
1901,Octeville,FR,49.6261,-1.6435,47.98,87,90,2.3,overcast clouds
1902,Hukuntsi,BW,-24.0,21.75,79.47,19,0,6.13,clear sky
1903,Shihezi,CN,44.3,86.0333,38.46,44,7,2.68,clear sky
1904,Taunggyi,MM,20.7833,97.0333,72.73,54,39,6.46,scattered clouds
1905,Poya,NC,-21.35,165.15,77.59,78,100,5.44,moderate rain
1906,Bindura,ZW,-17.3019,31.3306,83.01,39,100,4.68,overcast clouds
1907,Polis,CY,35.0367,32.4264,71.42,72,1,4.63,clear sky
1908,Puerto Madero,MX,14.7208,-92.4215,75.4,100,75,4.61,broken clouds
1909,Koindu,GN,8.4386,-10.3253,71.58,77,12,1.54,few clouds
1910,Palitana,IN,21.5167,71.8333,89.47,27,12,6.6,few clouds
1911,Alanya,TR,36.5438,31.9998,62.73,63,24,4.7,light rain
1912,Shenjiamen,CN,29.9576,122.298,52.2,42,85,3.15,overcast clouds
1913,Kanniyakumari,IN,8.0833,77.5667,79.86,77,100,14.61,moderate rain
1914,Saveh,IR,35.0213,50.3566,60.44,32,0,6.26,clear sky
1915,Mentakab,MY,3.4865,102.3516,79.63,86,100,2.51,light rain
1916,Brookhaven,US,31.5791,-90.4407,39.79,72,0,5.32,clear sky
1917,Limbang,MY,4.75,115.0,87.91,82,85,2.21,overcast clouds
1918,San Jose De Buan,PH,12.0529,125.0251,78.75,89,100,5.17,moderate rain
1919,Lexington,US,37.9887,-84.4777,31.89,74,1,6.91,clear sky
1920,Novyy Urengoy,RU,66.0833,76.6333,7.45,95,100,9.19,overcast clouds
1921,Skelleftea,SE,64.7507,20.9528,26.96,66,0,9.22,clear sky
1922,Alamos,MX,27.0167,-108.9333,61.45,91,11,2.39,few clouds
1923,Nouakchott,MR,18.0858,-15.9785,73.33,42,100,11.34,overcast clouds
1924,Eydhafushi,MV,5.1033,73.0708,81.7,70,100,16.55,overcast clouds
1925,Kelo,TD,9.3086,15.8066,87.3,19,5,4.12,clear sky
